index,logodds,correct,total_logprob
0,-2.141141891479492,1,-1.1759251356124878
1,-1.864817500114441,1,-0.8997657299041748
2,-2.441732406616211,1,-1.07392156124115
3,-1.9661922454833984,1,-0.844425618648529
4,-2.1672515869140625,1,-1.189163327217102
5,-1.9196829795837402,1,-0.941952109336853
6,-2.4377822875976562,1,-1.1639991998672485
7,-1.9555507898330688,1,-0.9290181398391724
8,-2.011991500854492,1,-1.217164158821106
9,-1.7353209257125854,1,-0.9022396802902222
10,-2.383331298828125,1,-1.0929479598999023
11,-1.9938790798187256,1,-0.9288608431816101
12,-2.173041343688965,1,-1.2732768058776855
13,-2.038511037826538,1,-0.9192842245101929
14,-2.284770965576172,1,-1.07789146900177
15,-1.7820967435836792,1,-0.8902215957641602
16,-2.048969030380249,1,-1.168194055557251
17,-1.7518806457519531,1,-0.8922860622406006
18,-2.4426517486572266,1,-1.0381566286087036
19,-2.0263888835906982,1,-0.8568541407585144
20,-2.024508476257324,1,-1.086463212966919
21,-1.6574153900146484,1,-0.9424659013748169
22,-2.170734405517578,1,-0.9863788485527039
23,-1.7287920713424683,1,-0.8929080963134766
24,-1.9907702207565308,1,-1.0840981006622314
25,-1.7213715314865112,1,-0.9521726369857788
26,-2.130695343017578,1,-1.093083381652832
27,-1.6539212465286255,1,-0.9812884330749512
28,-1.9803658723831177,1,-1.0586633682250977
29,-1.622939944267273,1,-0.9079464077949524
30,-2.0940797328948975,1,-1.0220991373062134
31,-1.744079351425171,1,-0.9726299047470093
32,-2.3151168823242188,1,-1.1284037828445435
33,-1.9892387390136719,1,-0.9010518193244934
34,-1.941457748413086,1,-1.017986536026001
35,-1.5014287233352661,1,-0.9538658857345581
36,-2.0970640182495117,1,-1.0374115705490112
37,-1.651516079902649,1,-0.9010475277900696
38,-2.139822006225586,1,-0.958027720451355
39,-1.7565728425979614,1,-0.8974171876907349
40,-2.1166036128997803,1,-1.0166882276535034
41,-1.7817513942718506,1,-0.8716603517532349
42,-2.2947511672973633,1,-0.9220224618911743
43,-1.83097243309021,1,-0.8258766531944275
44,-2.1531190872192383,1,-0.9868201613426208
45,-1.8690357208251953,1,-0.8674625754356384
46,-2.2241392135620117,1,-1.0439939498901367
47,-1.7761266231536865,1,-0.9160829782485962
48,-2.105100393295288,1,-0.9969474077224731
49,-1.739461064338684,1,-0.8436985015869141
50,-2.269594192504883,1,-0.9579601287841797
51,-1.8511383533477783,1,-0.9064840078353882
52,-2.39444899559021,1,-1.0861846208572388
53,-2.0754036903381348,1,-0.8600318431854248
54,-2.093339681625366,1,-0.9646644592285156
55,-1.6189905405044556,1,-0.8706220984458923
56,-2.1748769283294678,1,-0.9685398936271667
57,-1.7686405181884766,1,-0.8254280090332031
58,-2.3431508541107178,1,-0.8899703025817871
59,-1.8804378509521484,1,-0.829937756061554
60,-1.7955816984176636,1,-1.1116735935211182
61,-1.8815219402313232,1,-0.8632389307022095
62,-2.492952346801758,1,-1.025965929031372
63,-2.1893367767333984,1,-0.8268356323242188
64,-1.8317869901657104,1,-1.118457317352295
65,-1.8303680419921875,1,-0.9267372488975525
66,-2.4846513271331787,1,-1.1138441562652588
67,-2.1490859985351562,1,-0.9248971343040466
68,-1.8173387050628662,1,-1.0561809539794922
69,-1.886505126953125,1,-0.8407833576202393
70,-2.416553497314453,1,-1.0488425493240356
71,-2.159003257751465,1,-0.9281828999519348
72,-1.9938145875930786,1,-1.2186088562011719
73,-2.115867853164673,1,-0.9032193422317505
74,-2.257138252258301,1,-1.0160025358200073
75,-1.937479853630066,1,-0.8833658695220947
76,-1.7867465019226074,1,-1.0984752178192139
77,-1.8414056301116943,1,-0.8555705547332764
78,-2.520848035812378,1,-0.9686809182167053
79,-2.244159698486328,1,-0.8447274565696716
80,-1.9083613157272339,1,-1.1347086429595947
81,-1.8938571214675903,1,-0.9328852891921997
82,-2.1193370819091797,1,-1.0455458164215088
83,-1.9906623363494873,1,-0.88304603099823
84,-1.913406252861023,1,-1.1281522512435913
85,-1.928665041923523,1,-0.9378960728645325
86,-2.0653076171875,1,-1.1377525329589844
87,-1.927841305732727,1,-0.9726332426071167
88,-1.841577410697937,1,-1.1324048042297363
89,-1.8323203325271606,1,-0.9219173789024353
90,-2.063894271850586,1,-1.0530279874801636
91,-1.9734303951263428,1,-0.9720112085342407
92,-2.06543231010437,1,-1.2265971899032593
93,-2.138477087020874,1,-0.9283722639083862
