index,logodds,correct,total_logprob
0,-1.0382243394851685,1,-0.843041181564331
1,-1.2267961502075195,1,-0.8059593439102173
2,-0.9603663682937622,1,-1.0674365758895874
3,-1.1268118619918823,1,-1.133181095123291
4,-1.074850082397461,1,-0.8092242479324341
5,-1.3011380434036255,1,-0.7941881418228149
6,-0.780802845954895,1,-1.111557960510254
7,-0.9033108949661255,1,-1.0939342975616455
8,-1.2505730390548706,1,-1.0541216135025024
9,-1.4744089841842651,1,-0.9531192779541016
10,-0.9779014587402344,1,-0.968809962272644
11,-1.1574373245239258,1,-0.9885381460189819
12,-1.0146799087524414,1,-0.9509475231170654
13,-1.3088351488113403,1,-0.8307899236679077
14,-1.0550299882888794,1,-0.991621732711792
15,-1.2904521226882935,1,-0.9983892440795898
16,-1.176020622253418,1,-0.9073132872581482
17,-1.3794306516647339,1,-0.8431873321533203
18,-1.0566827058792114,1,-0.9474940299987793
19,-1.2574462890625,1,-0.9162335395812988
20,-1.4244376420974731,1,-0.8080704212188721
21,-1.3530386686325073,1,-0.8017599582672119
22,-1.2870351076126099,1,-1.078086018562317
23,-1.2066890001296997,1,-1.1174522638320923
24,-1.4806938171386719,1,-0.7931650280952454
25,-1.4224575757980347,1,-0.8059604167938232
26,-1.1760491132736206,1,-1.1092959642410278
27,-1.0394325256347656,1,-1.1010818481445312
28,-1.6194312572479248,1,-0.9846383929252625
29,-1.5950506925582886,1,-0.9379788637161255
30,-1.3733940124511719,1,-0.9811073541641235
31,-1.2769527435302734,1,-0.995366632938385
32,-1.5202245712280273,1,-0.9190876483917236
33,-1.5449438095092773,1,-0.8189152479171753
34,-1.4048634767532349,1,-0.9923821091651917
35,-1.3443574905395508,1,-1.006343126296997
36,-1.593216896057129,1,-0.9299964308738708
37,-1.5690412521362305,1,-0.8723101615905762
38,-1.4267463684082031,1,-0.9245679378509521
39,-1.3665380477905273,1,-0.9078804850578308
40,-1.2482882738113403,1,-0.7934709787368774
41,-1.174887776374817,1,-0.7889147996902466
42,-1.1374253034591675,1,-1.0447583198547363
43,-1.067875862121582,1,-1.078566551208496
44,-1.3505839109420776,1,-0.7721623182296753
45,-1.2731856107711792,1,-0.7854290008544922
46,-0.9780014753341675,1,-1.0966060161590576
47,-0.8539029359817505,1,-1.0891914367675781
48,-1.4537774324417114,1,-0.9842155575752258
49,-1.402175784111023,1,-0.9345011115074158
50,-1.1982555389404297,1,-0.9551955461502075
51,-1.123104214668274,1,-0.976753294467926
52,-1.2932043075561523,1,-0.9284963011741638
53,-1.3326749801635742,1,-0.8263950347900391
54,-1.2495299577713013,1,-0.9743188619613647
55,-1.2021703720092773,1,-0.9862205982208252
