index,logodds,correct,total_logprob
0,1.6026153564453125,1,-0.936794638633728
1,1.5377578735351562,1,-0.9015507698059082
2,0.8573455810546875,1,-1.2393194437026978
3,0.9571380615234375,1,-1.05659818649292
4,1.0957870483398438,1,-1.1577038764953613
5,1.142303466796875,1,-1.0809800624847412
6,1.2599868774414062,1,-1.2767589092254639
7,1.275787353515625,1,-1.1618692874908447
8,1.2655181884765625,1,-1.0626190900802612
9,1.3633346557617188,1,-0.9859634637832642
10,0.8987884521484375,1,-1.2807832956314087
11,0.9622879028320312,1,-1.1428850889205933
12,0.7031631469726562,1,-1.0831938982009888
13,0.8626327514648438,1,-0.9496902227401733
14,0.9002838134765625,1,-1.1690151691436768
15,1.015045166015625,1,-1.087575912475586
16,0.9868468642234802,1,-1.125828742980957
17,1.0416183471679688,1,-1.0614073276519775
18,0.6060256361961365,1,-1.2898027896881104
19,0.6928099989891052,1,-1.2009899616241455
20,1.6916961669921875,1,-0.9932427406311035
21,1.609954833984375,1,-0.9538370370864868
22,1.0213241577148438,1,-1.2016634941101074
23,1.0929107666015625,1,-1.0546096563339233
24,1.304107666015625,1,-1.188328742980957
25,1.32501220703125,1,-1.1069761514663696
26,1.4427566528320312,1,-1.2171519994735718
27,1.42010498046875,1,-1.1328097581863403
28,1.3840255737304688,1,-1.0898301601409912
29,1.4749908447265625,1,-1.006377935409546
30,1.0644149780273438,1,-1.2387888431549072
31,1.1046142578125,1,-1.1191414594650269
32,0.9493789672851562,1,-1.0907777547836304
33,1.0732269287109375,1,-0.9623503684997559
34,1.117401123046875,1,-1.1422563791275024
35,1.1902008056640625,1,-1.0745620727539062
36,1.1862716674804688,1,-1.1601333618164062
37,1.2043914794921875,1,-1.0948553085327148
38,0.800872802734375,1,-1.28227698802948
39,0.83544921875,1,-1.2081520557403564
40,1.7313766479492188,1,-0.9282749891281128
41,1.636077880859375,1,-0.9006243348121643
42,1.048248291015625,1,-1.150078535079956
43,1.1092681884765625,1,-1.012765884399414
44,1.38543701171875,1,-1.1000429391860962
45,1.3792724609375,1,-1.0403493642807007
46,1.4730606079101562,1,-1.154318928718567
47,1.436798095703125,1,-1.0866470336914062
48,1.487152099609375,1,-1.0267956256866455
49,1.5202484130859375,1,-0.9680979251861572
50,1.1134414672851562,1,-1.176123023033142
51,1.134796142578125,1,-1.0661873817443848
52,1.0576324462890625,1,-1.0513370037078857
53,1.1216583251953125,1,-0.9390474557876587
54,1.1874847412109375,1,-1.0770797729492188
55,1.240325927734375,1,-1.02488374710083
56,1.2766189575195312,1,-1.0953378677368164
57,1.2521209716796875,1,-1.0530084371566772
58,0.8675689697265625,1,-1.2250696420669556
59,0.8811493515968323,1,-1.1707167625427246
60,1.6427459716796875,1,-0.9069997072219849
61,1.6002655029296875,1,-0.8332337141036987
62,0.95025634765625,1,-1.048887014389038
63,1.039276123046875,1,-0.934463381767273
64,1.2652740478515625,1,-1.0290839672088623
65,1.30438232421875,1,-0.9452955722808838
66,1.3806610107421875,1,-1.0630406141281128
67,1.369720458984375,1,-1.0042455196380615
68,1.4080581665039062,1,-0.9806988835334778
69,1.505462646484375,1,-0.8862928152084351
70,1.0929336547851562,1,-1.062824010848999
71,1.121826171875,1,-0.9756190180778503
72,0.9143829941749573,1,-0.9991574883460999
73,1.0417938232421875,1,-0.8691322803497314
74,1.08892822265625,1,-0.9905848503112793
75,1.15130615234375,1,-0.9520390033721924
76,1.1366958618164062,1,-1.0582610368728638
77,1.1838531494140625,1,-0.9575631618499756
78,0.7833251953125,1,-1.1053035259246826
79,0.8186187744140625,1,-1.0602365732192993
80,1.7131500244140625,1,-0.8805776834487915
81,1.6285400390625,1,-0.8704873323440552
82,0.9194030165672302,1,-1.1932802200317383
83,1.0273590087890625,1,-1.0524561405181885
84,1.30596923828125,1,-1.0561368465423584
85,1.322174072265625,1,-1.0293216705322266
86,1.3609619140625,1,-1.1990536451339722
87,1.3851318359375,1,-1.1255388259887695
88,1.4411773681640625,1,-0.98070228099823
89,1.488311767578125,1,-0.940477728843689
90,1.0355987548828125,1,-1.1682121753692627
91,1.078094482421875,1,-1.0753591060638428
92,0.945892333984375,1,-0.9855088591575623
93,1.0350494384765625,1,-0.9036521911621094
