index,logodds,correct,total_logprob
0,1.2521018981933594,1,-1.2220886945724487
1,1.3339366912841797,1,-1.0078301429748535
2,1.0282316207885742,1,-1.421176552772522
3,1.042160987854004,1,-1.2738561630249023
4,1.1131591796875,1,-1.3857680559158325
5,1.1654586791992188,1,-1.2633004188537598
6,0.8451995253562927,1,-1.2408530712127686
7,0.9023170471191406,1,-1.1446917057037354
8,0.975471556186676,1,-1.2830095291137695
9,1.0208282470703125,1,-1.1064376831054688
10,1.0217657089233398,1,-1.1143949031829834
11,1.0537385940551758,1,-1.0022919178009033
12,0.6879158020019531,1,-1.193691611289978
13,0.8228455185890198,1,-0.9989266991615295
14,0.7712831497192383,1,-1.3262526988983154
15,0.7572832107543945,1,-1.2056533098220825
16,0.945558488368988,1,-1.2557106018066406
17,0.9356365203857422,1,-1.1387971639633179
18,0.8467330932617188,1,-1.2425713539123535
19,0.9110841751098633,1,-1.1439696550369263
20,1.3051862716674805,1,-1.155955195426941
21,1.3622217178344727,1,-0.9796643257141113
22,1.0231943130493164,1,-1.3394865989685059
23,1.020334243774414,1,-1.184324026107788
24,1.1016435623168945,1,-1.3064504861831665
25,1.1462278366088867,1,-1.2004488706588745
26,0.879176139831543,1,-1.219233751296997
27,0.8935355544090271,1,-1.1329264640808105
28,1.0196666717529297,1,-1.2276036739349365
29,1.0687313079833984,1,-1.0652021169662476
30,1.0067310333251953,1,-1.062374472618103
31,1.0257644653320312,1,-0.9435819387435913
32,0.7933588027954102,1,-1.1224664449691772
33,0.9287281036376953,1,-0.9388027191162109
34,0.7704944014549255,1,-1.2537147998809814
35,0.7808962464332581,1,-1.1353940963745117
36,1.0645503997802734,1,-1.1807589530944824
37,1.084883689880371,1,-1.0521217584609985
38,0.880427360534668,1,-1.1879312992095947
39,0.9210195541381836,1,-1.0965293645858765
40,1.2876739501953125,1,-1.1350452899932861
41,1.3039255142211914,1,-0.9830167293548584
42,1.0626983642578125,1,-1.318358063697815
43,1.0284013748168945,1,-1.177979588508606
44,1.1471672058105469,1,-1.2828378677368164
45,1.1562004089355469,1,-1.1897053718566895
46,0.862947404384613,1,-1.215266227722168
47,0.8633546829223633,1,-1.1413764953613281
48,1.0256023406982422,1,-1.279676079750061
49,1.049652099609375,1,-1.1230134963989258
50,1.0019760131835938,1,-1.0457346439361572
51,0.9971179962158203,1,-0.9367997646331787
52,0.7855272889137268,1,-1.1537938117980957
53,0.9056148529052734,1,-0.9842785596847534
54,0.7869939804077148,1,-1.2435156106948853
55,0.767280638217926,1,-1.127709150314331
56,1.0253171920776367,1,-1.2045975923538208
57,1.0167360305786133,1,-1.0956913232803345
58,0.8809318542480469,1,-1.181602954864502
59,0.8986091613769531,1,-1.097151517868042
60,1.269815444946289,1,-1.0751335620880127
61,1.3667144775390625,1,-0.8773846626281738
62,1.1665973663330078,1,-1.1961522102355957
63,1.1461563110351562,1,-1.067341685295105
64,1.0759057998657227,1,-1.1757144927978516
65,1.1678047180175781,1,-1.0635185241699219
66,0.9364604949951172,1,-1.1101051568984985
67,0.9615145325660706,1,-1.0175416469573975
68,1.0451889038085938,1,-1.166992425918579
69,1.0922222137451172,1,-1.0006604194641113
70,1.1085577011108398,1,-0.9538218975067139
71,1.107558250427246,1,-0.8469281196594238
72,0.802001953125,1,-1.0261516571044922
73,0.9354305267333984,1,-0.8614277839660645
74,0.8753261566162109,1,-1.1540775299072266
75,0.8505153656005859,1,-1.054473638534546
