index,loss,correct,total_logprob
0,1.4480557441711426,0,-6.317862033843994
1,1.578192949295044,0,-6.223858833312988
2,1.267783284187317,0,-6.058650493621826
3,1.495755910873413,0,-6.149223804473877
4,1.1058052778244019,0,-6.260209560394287
5,1.2476770877838135,0,-5.949173450469971
6,1.003574013710022,0,-5.833694934844971
7,1.1668431758880615,0,-6.166872501373291
8,1.2561771869659424,0,-6.329616069793701
9,1.5387941598892212,0,-6.859445095062256
10,1.481022596359253,0,-6.634500026702881
11,1.5428239107131958,0,-6.498825550079346
12,1.2407418489456177,0,-6.154166221618652
13,1.5492751598358154,0,-6.639936447143555
14,1.1249279975891113,0,-6.380308628082275
15,1.1792458295822144,0,-6.127546787261963
16,0.9983235597610474,0,-6.071339130401611
17,1.208639144897461,0,-6.580454349517822
18,1.2831984758377075,0,-6.468454360961914
19,1.593888521194458,0,-7.17063045501709
20,1.7319180965423584,0,-6.993398189544678
21,1.7706881761550903,0,-7.141035556793213
22,1.467456579208374,0,-6.561611652374268
23,1.868769645690918,0,-6.921015739440918
24,1.3469817638397217,0,-6.671548366546631
25,1.4686142206192017,0,-6.689528942108154
26,1.2210272550582886,0,-6.30053186416626
27,1.528409481048584,0,-7.05830717086792
28,1.4784334897994995,0,-6.875157356262207
29,1.789694905281067,0,-7.409458637237549
30,1.487870454788208,0,-6.769482612609863
31,1.6065946817398071,0,-6.499293804168701
32,1.2311753034591675,0,-6.372323513031006
33,1.5872491598129272,0,-6.807831287384033
34,1.0884060859680176,0,-6.488795757293701
35,1.2829163074493408,0,-6.362733364105225
36,1.0426428318023682,0,-6.226887226104736
37,1.173362374305725,0,-6.607421398162842
38,1.2920836210250854,0,-6.560703754425049
39,1.646069049835205,0,-7.35995626449585
40,1.575595736503601,0,-6.530519962310791
41,1.5993072986602783,0,-6.6432785987854
42,1.258394718170166,0,-6.333235263824463
43,1.6784801483154297,0,-6.688084125518799
44,1.0732722282409668,0,-6.308065414428711
45,1.3067455291748047,0,-6.227259159088135
46,1.1633257865905762,0,-6.055811405181885
47,1.2868804931640625,0,-6.683285236358643
48,1.3468010425567627,0,-6.531134128570557
49,1.7762997150421143,0,-7.232491493225098
50,1.4777175188064575,0,-6.0194926261901855
51,1.5682547092437744,0,-6.155145645141602
52,1.2699990272521973,0,-5.9857378005981445
53,1.5706710815429688,0,-6.032421112060547
54,1.0625355243682861,0,-6.096280574798584
55,1.2715070247650146,0,-5.928563594818115
56,1.0451620817184448,0,-5.6564507484436035
57,1.0864953994750977,0,-6.117382526397705
58,1.19521963596344,0,-6.08695125579834
59,1.5683879852294922,0,-6.685886859893799
60,1.6257649660110474,0,-7.1836395263671875
61,1.5245835781097412,0,-7.197474956512451
62,1.2065129280090332,0,-6.914862632751465
63,1.65044367313385,0,-6.824915409088135
64,1.0890802145004272,0,-7.115234375
65,1.3456645011901855,0,-6.821356296539307
66,1.038874864578247,0,-6.572860240936279
67,1.2624419927597046,0,-7.1877665519714355
68,1.2262675762176514,0,-7.093220233917236
69,1.6490440368652344,0,-7.3660759925842285
70,1.4624791145324707,0,-6.673501014709473
71,1.5927352905273438,0,-6.549790859222412
72,1.2850083112716675,0,-6.191512584686279
73,1.5690110921859741,0,-6.44392728805542
74,1.1771717071533203,0,-6.427109241485596
75,1.276297926902771,0,-6.177270412445068
76,0.9822263717651367,0,-6.047876834869385
77,1.2594902515411377,0,-6.3798508644104
78,1.3153516054153442,0,-6.529623508453369
79,1.642021894454956,0,-7.196294784545898
80,1.384886622428894,0,-6.821864604949951
81,1.3896031379699707,0,-6.6993231773376465
82,1.1380889415740967,0,-6.162271976470947
83,1.457094669342041,0,-6.564173698425293
84,1.031484603881836,0,-6.4267354011535645
85,1.1149506568908691,0,-6.323423862457275
86,0.8989560604095459,0,-6.26394510269165
87,1.095649242401123,0,-6.679763317108154
88,1.2106006145477295,0,-6.600142955780029
89,1.5358076095581055,0,-7.230400562286377
90,1.5495655536651611,0,-6.500086307525635
91,1.6610478162765503,0,-6.675732135772705
92,1.299031138420105,0,-6.3577094078063965
93,1.5862311124801636,0,-6.414979457855225
94,1.084789752960205,0,-6.483132839202881
95,1.3263260126113892,0,-6.087886333465576
96,1.169970989227295,0,-5.985360622406006
97,1.280078411102295,0,-6.611309051513672
98,1.3093442916870117,0,-6.569940567016602
99,1.7217917442321777,0,-7.185908317565918
