index,loss,correct,total_logprob
0,1.1879000663757324,0,-0.026199787855148315
1,0.6669920086860657,1,-0.024195492267608643
2,0.6351797580718994,1,-0.024273037910461426
3,0.4505690634250641,1,-0.027844339609146118
4,1.1938371658325195,0,-0.02527827024459839
5,0.7330536842346191,0,-0.02218186855316162
6,0.6158210039138794,1,-0.024337708950042725
7,0.40479469299316406,1,-0.02606561779975891
8,1.1846460103988647,0,-0.027721136808395386
9,0.8625465631484985,0,-0.02378833293914795
10,0.5966235399246216,1,-0.024328172206878662
11,0.4918361306190491,1,-0.029166877269744873
12,0.6219963431358337,1,-0.03238028287887573
13,0.716406524181366,0,-0.02805948257446289
14,0.4243204593658447,1,-0.02814805507659912
15,0.6378074884414673,1,-0.0320170521736145
16,0.6792545914649963,1,-0.03194040060043335
17,0.7273765206336975,0,-0.028611958026885986
18,0.4649338722229004,1,-0.02639693021774292
19,0.5464532971382141,1,-0.030490100383758545
20,0.7189775705337524,0,-0.03449755907058716
21,0.7455018758773804,0,-0.029108405113220215
22,0.5387473106384277,1,-0.023238301277160645
23,0.5289514660835266,1,-0.032145917415618896
24,0.6664203405380249,1,-0.020314037799835205
25,0.7852499485015869,0,-0.019250333309173584
26,0.4941805899143219,1,-0.015121310949325562
27,0.6490609049797058,1,-0.020706593990325928
28,0.7527865171432495,0,-0.021515309810638428
29,0.8009552359580994,0,-0.02161085605621338
30,0.47022518515586853,1,-0.017090588808059692
31,0.6588995456695557,1,-0.023070812225341797
32,0.7858872413635254,0,-0.020906507968902588
33,0.8496167659759521,0,-0.020141243934631348
34,0.41046857833862305,1,-0.016220837831497192
35,0.6335902214050293,1,-0.023659050464630127
36,0.9583929777145386,0,-0.020180493593215942
37,0.7374148964881897,0,-0.021033763885498047
38,0.6716341972351074,1,-0.018453359603881836
39,0.4406537413597107,1,-0.021736830472946167
40,1.1231893301010132,0,-0.01890742778778076
41,0.6988069415092468,0,-0.020709991455078125
42,0.5871151089668274,1,-0.019523918628692627
43,0.393561989068985,1,-0.022315889596939087
44,1.1745193004608154,0,-0.017920881509780884
