index,logodds,correct,total_logprob
0,1.2567243576049805,1,-0.545462429523468
1,1.3101931810379028,1,-1.1015682220458984
2,0.5690823793411255,0,-0.653316855430603
3,0.9987095594406128,0,-1.076342225074768
4,0.678430438041687,1,-0.926619291305542
5,0.887311577796936,1,-1.5493979454040527
6,0.7612396478652954,0,-1.1291948556900024
7,1.1382588148117065,0,-1.4585926532745361
8,0.5898131132125854,1,-0.6212692260742188
9,0.7691766023635864,1,-1.2564594745635986
10,0.4143608808517456,0,-0.6667828559875488
11,0.7105746269226074,0,-1.221104621887207
12,0.6944296360015869,1,-1.0045570135116577
13,0.7275667190551758,1,-1.6062488555908203
14,0.4310542345046997,0,-0.9887443780899048
15,0.7437564134597778,0,-1.580032467842102
16,0.2824878692626953,1,-0.592411994934082
17,0.1367701292037964,1,-1.2516227960586548
18,-0.12430679798126221,1,-0.8922654390335083
19,0.1743011474609375,0,-1.3213434219360352
20,0.691685676574707,1,-0.5714391469955444
21,0.8604928255081177,1,-0.9457273483276367
22,0.43647754192352295,0,-0.6557847857475281
23,0.5531243085861206,0,-0.9384499192237854
24,0.05071151256561279,0,-0.6667487621307373
25,0.1226128339767456,0,-1.19515860080719
26,-0.2533921003341675,1,-0.5469397902488708
27,-0.25382137298583984,1,-0.957528293132782
28,1.0145447254180908,1,-0.7356367111206055
29,1.1534181833267212,1,-1.3619985580444336
30,1.0602370500564575,0,-0.5574808120727539
31,1.3280344009399414,0,-0.9992265701293945
32,0.697021484375,1,-0.8538699150085449
33,0.3906090259552002,1,-1.593295693397522
34,0.05437195301055908,0,-0.671322226524353
35,0.2412118911743164,0,-1.011549949645996
36,-0.27524280548095703,0,-0.6230175495147705
37,-0.05977439880371094,0,-1.1383053064346313
38,-0.061697959899902344,1,-0.6240732669830322
39,-0.009286880493164062,1,-1.0140056610107422
40,-0.3445720672607422,0,-0.8247905373573303
41,-0.3018455505371094,0,-1.2359380722045898
42,0.239068865776062,0,-0.6151275038719177
43,0.7015000581741333,0,-1.0291693210601807
44,0.7187165021896362,1,-0.7860731482505798
45,0.8899327516555786,1,-1.5167008638381958
46,0.18178081512451172,0,-0.7576916217803955
47,0.5284900665283203,0,-1.1723275184631348
48,0.15573596954345703,1,-0.8915404081344604
49,0.3340601921081543,1,-1.3692082166671753
50,1.6066477298736572,0,-0.8026869297027588
51,1.4157838821411133,0,-1.4620500802993774
52,-0.012394905090332031,0,-1.0062050819396973
53,-0.04221487045288086,0,-1.4806087017059326
54,1.4968376159667969,0,-0.6523224115371704
55,0.9912631511688232,0,-2.2466015815734863
56,-0.4072333574295044,0,-0.6640129089355469
57,-0.7156574726104736,0,-1.428161382675171
58,-0.3589879274368286,1,-0.7586377859115601
59,-0.339072585105896,1,-1.207337498664856
60,-0.03731060028076172,0,-0.6652905344963074
61,0.07042896747589111,1,-1.309216022491455
62,0.17399585247039795,0,-0.6779726147651672
63,0.12667667865753174,0,-1.0835535526275635
64,-0.14517223834991455,0,-0.8503304719924927
65,-0.06183731555938721,0,-1.2772681713104248
66,-0.051509857177734375,1,-0.697033166885376
67,0.7827672958374023,0,-0.9670085906982422
68,0.5558910369873047,1,-0.8653239607810974
69,0.7084248065948486,1,-1.3482120037078857
70,0.37728798389434814,0,-0.8840935230255127
71,0.7714253664016724,0,-1.2812926769256592
72,0.2254173755645752,1,-0.9543430209159851
73,0.3339499235153198,1,-1.4097435474395752
74,-0.17180562019348145,1,-0.9907362461090088
75,-0.14712262153625488,1,-1.474542260169983
76,-0.21996021270751953,0,-0.7313563823699951
77,0.0984950065612793,1,-1.8314034938812256
78,0.17730224132537842,0,-0.767505943775177
79,0.48980724811553955,0,-1.0639728307724
