index,loss,correct,total_logprob
0,0.20643366873264313,1,-4.471880912780762
1,0.1844826191663742,1,-4.4790496826171875
2,1.5651516914367676,0,-4.5797271728515625
3,1.6469249725341797,0,-4.3492279052734375
4,0.7349331974983215,0,-1.431121587753296
5,0.9395412802696228,0,-1.4188714027404785
6,0.5946283340454102,1,-1.6652131080627441
7,0.36383914947509766,1,-1.4085783958435059
8,0.20007242262363434,1,-4.671910762786865
9,0.18021126091480255,1,-4.579977512359619
10,1.5711606740951538,0,-4.612441539764404
11,1.6588866710662842,0,-4.356259346008301
12,0.20130689442157745,1,-4.1488823890686035
13,0.16587388515472412,1,-4.157466888427734
14,1.5697885751724243,0,-4.376256465911865
15,1.7121809720993042,0,-4.181079864501953
16,0.17772486805915833,1,-4.390894412994385
17,0.15639159083366394,1,-4.334186553955078
18,1.7022165060043335,0,-4.55664587020874
19,1.8117327690124512,0,-4.291829586029053
20,0.18340879678726196,1,-4.270809173583984
21,0.15217724442481995,1,-4.171823024749756
22,1.6482698917388916,0,-4.357082366943359
23,1.7969740629196167,0,-4.008552551269531
24,0.129201740026474,1,-2.7831838130950928
25,0.11687938868999481,1,-2.632967233657837
26,1.9926763772964478,0,-2.9181206226348877
27,2.1340172290802,0,-2.7022321224212646
28,0.1689341962337494,1,-3.8172035217285156
29,0.17411492764949799,1,-3.82391095161438
30,1.6825929880142212,0,-4.036629676818848
31,1.6871023178100586,0,-4.094959259033203
32,0.6969940066337585,0,-1.0352051258087158
33,0.6638786792755127,1,-1.0154364109039307
34,0.6107268929481506,1,-1.2471847534179688
35,0.6312258243560791,1,-1.113416314125061
36,0.15080276131629944,1,-3.95221209526062
37,0.16358377039432526,1,-4.000434875488281
38,1.7502402067184448,0,-3.8442811965942383
39,1.7121607065200806,0,-3.92596435546875
40,0.13985417783260345,1,-3.653752088546753
41,0.14928632974624634,1,-3.699995279312134
42,1.8634811639785767,0,-3.841953992843628
43,1.8599978685379028,0,-3.96455454826355
44,0.13968531787395477,1,-3.638162851333618
45,0.1417449414730072,1,-3.6115052700042725
46,1.8373908996582031,0,-3.942173480987549
47,1.8452866077423096,0,-3.967122793197632
48,0.16132999956607819,1,-3.648109197616577
49,0.16791217029094696,1,-3.610521078109741
50,1.7245444059371948,0,-3.8594284057617188
51,1.729665756225586,0,-3.8381588459014893
52,0.10769885778427124,1,-2.4606990814208984
53,0.10961908847093582,1,-2.4326462745666504
54,2.1219522953033447,0,-2.6832187175750732
55,2.133627414703369,0,-2.6405515670776367
56,0.1319449096918106,1,-4.171514511108398
57,0.14970353245735168,1,-4.04134464263916
58,1.9980196952819824,0,-4.017486572265625
59,1.892059087753296,0,-4.198192596435547
60,0.8053479194641113,0,-1.0634688138961792
61,0.7972859740257263,0,-1.0326910018920898
