index,logodds,correct,total_logprob
0,1.252547025680542,0,-0.5441043972969055
1,1.3095237016677856,0,-1.0936696529388428
2,0.5707176923751831,1,-0.6550864577293396
3,1.0030604600906372,1,-1.0734317302703857
4,0.6769973039627075,0,-0.9257506132125854
5,0.8819466829299927,0,-1.5534042119979858
6,0.36639225482940674,1,-0.7283543944358826
7,0.34345340728759766,1,-0.995546817779541
8,0.5919932126998901,0,-0.6204466819763184
9,0.7678837776184082,0,-1.248874306678772
10,0.4149036407470703,1,-0.6633755564689636
11,0.7084861993789673,1,-1.2214186191558838
12,0.6911858320236206,0,-1.0053391456604004
13,0.7221612930297852,0,-1.6103577613830566
14,0.4249391555786133,1,-0.993043065071106
15,0.7450779676437378,1,-1.5665334463119507
16,0.2767314910888672,0,-0.5918137431144714
17,0.13446903228759766,0,-1.2539827823638916
18,-0.12218868732452393,0,-0.8907928466796875
19,0.17535769939422607,1,-1.3172101974487305
20,0.6937827467918396,0,-0.5749855637550354
21,0.8671454191207886,0,-0.9463627934455872
22,0.4454526901245117,1,-0.6584531664848328
23,0.5517435073852539,1,-0.9368939399719238
24,0.04724597930908203,1,-0.6673213243484497
25,0.11724543571472168,1,-1.1949528455734253
26,-0.26373207569122314,0,-0.5473923683166504
27,-0.25974464416503906,0,-0.9562408924102783
28,1.019195556640625,0,-0.7359175086021423
29,1.1475096940994263,0,-1.361882209777832
30,1.0571328401565552,1,-0.5540391802787781
31,1.3349517583847046,1,-0.9972218871116638
32,0.6831073760986328,0,-0.857325553894043
33,0.39441466331481934,0,-1.5915601253509521
34,0.04987335205078125,1,-0.6715316772460938
35,0.24299907684326172,1,-1.0073282718658447
36,-0.2851381301879883,1,-0.6220667362213135
37,-0.06150531768798828,1,-1.1361945867538452
38,-0.07085037231445312,0,-0.6236148476600647
39,-0.006238102912902832,0,-1.0141639709472656
