index,loss,correct,total_logprob
0,1.043550968170166,0,-32.484375
1,2.841367244720459,0,-31.34375
2,0.41260623931884766,1,-32.078125
3,1.4179681539535522,0,-33.109375
4,1.267958164215088,0,-34.0625
5,0.30290529131889343,1,-32.8359375
6,0.5424830317497253,1,-34.859375
7,1.785200834274292,0,-32.4921875
8,1.5019290447235107,0,-33.375
9,3.197953224182129,0,-34.0
10,2.521270275115967,0,-32.03125
11,3.288041353225708,0,-33.0
12,2.767971992492676,0,-32.234375
13,2.26578426361084,0,-33.96875
14,1.0334571599960327,0,-33.5625
15,1.115753412246704,0,-31.65625
16,1.3477444648742676,0,-30.890625
17,0.5295173525810242,1,-31.828125
18,0.266189843416214,1,-33.6875
19,0.8660739660263062,0,-31.4453125
20,2.279799461364746,0,-32.203125
21,1.594181776046753,0,-32.7578125
22,1.8178157806396484,0,-32.546875
23,2.15450382232666,0,-32.5
24,1.2234445810317993,0,-31.3125
25,0.7168593406677246,0,-33.359375
26,3.063476800918579,0,-31.515625
27,0.7009901404380798,0,-32.203125
28,3.3482773303985596,0,-33.40625
29,2.2308461666107178,0,-32.9453125
30,1.1368709802627563,0,-30.5
31,1.9637140035629272,0,-30.375
32,0.12880346179008484,1,-32.765625
33,1.089659333229065,0,-31.0078125
34,2.6367831230163574,0,-32.9375
35,0.6623854041099548,1,-32.5
36,0.9643797874450684,0,-30.453125
37,1.2124420404434204,0,-31.046875
38,1.7917070388793945,0,-31.921875
39,0.9261689782142639,0,-35.171875
40,1.3477444648742676,0,-31.109375
41,2.4782443046569824,0,-31.109375
42,0.9643797874450684,0,-31.890625
43,0.21612799167633057,1,-34.109375
44,0.6931471824645996,0,-32.6875
45,2.6803743839263916,0,-35.671875
46,2.6222848892211914,0,-31.296875
47,1.1582012176513672,0,-32.53125
48,1.896927833557129,0,-33.984375
49,3.0188417434692383,0,-32.96875
50,1.4536898136138916,0,-32.25
51,0.3745043873786926,1,-30.0546875
52,0.7912852764129639,0,-31.9375
53,1.441738486289978,0,-33.140625
54,1.094851016998291,0,-32.71875
55,2.3078970909118652,0,-31.484375
56,0.07597944140434265,1,-33.4609375
57,0.07099932432174683,1,-35.140625
58,1.7206158638000488,0,-30.0859375
59,3.4691390991210938,0,-31.9375
60,0.10246516764163971,1,-33.1484375
61,1.5385535955429077,0,-32.265625
62,2.0244522094726562,0,-31.8046875
63,0.3970034718513489,1,-33.71875
64,1.857227087020874,0,-32.6875
65,0.6931471824645996,0,-32.5
66,0.7534565329551697,0,-32.0703125
67,1.0334571599960327,0,-30.3125
68,2.0041418075561523,0,-30.921875
69,1.7270348072052002,0,-31.84375
70,1.6506099700927734,0,-31.125
71,1.3593331575393677,0,-33.5625
72,1.094851016998291,0,-31.0
73,1.4061501026153564,0,-37.1875
74,2.456794261932373,0,-33.1953125
75,0.8570506572723389,0,-31.2734375
76,0.3260858356952667,1,-32.546875
77,3.1082098484039307,0,-33.9375
78,2.293837308883667,0,-30.3125
79,1.5879607200622559,0,-31.765625
80,0.3174879848957062,1,-34.265625
81,0.23018713295459747,1,-32.2421875
82,0.1556587964296341,1,-32.375
83,0.41260623931884766,1,-30.984375
84,2.4069128036499023,0,-33.8125
85,0.8128311038017273,0,-30.6171875
86,4.217963218688965,0,-34.765625
87,1.6886569261550903,0,-30.421875
88,2.2517919540405273,0,-34.234375
89,0.6253045797348022,1,-35.953125
90,1.0639058351516724,0,-33.140625
91,0.2101299911737442,1,-34.328125
92,1.6129039525985718,0,-33.546875
93,2.0857574939727783,0,-33.484375
94,0.45093730092048645,1,-33.9375
95,1.7014133930206299,0,-30.9375
96,1.550844430923462,0,-32.625
97,1.477723479270935,0,-34.96875
98,0.2484705001115799,1,-32.546875
99,0.11880146712064743,1,-31.7421875
100,2.2378222942352295,0,-34.4375
101,1.2905125617980957,0,-31.96875
102,1.0844812393188477,0,-33.265625
103,0.7411203980445862,0,-34.15625
104,2.3149352073669434,0,-32.5078125
105,1.121012806892395,0,-30.5078125
106,0.9643797874450684,0,-31.609375
107,1.3826498985290527,0,-32.21875
108,2.929882287979126,0,-33.25
109,1.4298310279846191,0,-33.53125
110,2.974308729171753,0,-33.703125
111,2.293837308883667,0,-33.15625
112,0.09163712710142136,1,-31.3125
113,1.2905125617980957,0,-33.40625
114,2.2587852478027344,0,-32.4765625
115,2.7460224628448486,0,-32.7890625
116,0.7452172636985779,0,-32.0546875
117,0.5490548610687256,1,-30.75
118,0.7248854041099548,0,-31.46875
119,0.04570978134870529,1,-31.9375
120,2.929882287979126,0,-34.1875
121,0.8797205686569214,0,-30.375
122,0.7248854041099548,0,-34.53125
123,0.8797205686569214,0,-32.09375
124,0.825939416885376,0,-32.90625
125,1.9435988664627075,0,-32.7109375
126,2.0926027297973633,0,-30.3828125
127,0.41260623931884766,1,-34.609375
128,1.8178157806396484,0,-33.453125
129,0.3008694648742676,1,-31.046875
130,0.7009901404380798,0,-32.890625
131,1.8704289197921753,0,-30.296875
132,3.3784453868865967,0,-34.09375
133,2.5069098472595215,0,-34.015625
134,2.293837308883667,0,-36.5625
135,1.663254976272583,0,-33.578125
136,3.9491467475891113,0,-34.8203125
137,4.002808094024658,0,-33.515625
138,3.6589107513427734,0,-31.6171875
139,1.9973857402801514,0,-33.5234375
140,0.5295173525810242,1,-32.328125
141,2.0176751613616943,0,-34.59375
142,1.526303768157959,0,-32.125
143,1.2344977855682373,0,-34.171875
144,2.811967611312866,0,-34.6875
145,0.4859901964664459,1,-33.71875
146,1.2905125617980957,0,-33.03125
147,2.044825792312622,0,-32.46875
148,1.6380029916763306,0,-31.921875
149,1.2456012964248657,0,-33.21875
150,2.5933380126953125,0,-31.671875
151,0.8981232643127441,0,-33.875
152,0.4740769863128662,1,-34.125
153,1.7787033319473267,0,-34.90625
154,1.581749677658081,0,-31.7734375
155,2.031236410140991,0,-34.046875
156,0.5623775124549866,1,-32.84375
157,1.550844430923462,0,-32.0625
158,1.5879607200622559,0,-32.078125
159,2.6078031063079834,0,-33.8125
160,2.2517919540405273,0,-30.953125
161,0.4397071301937103,1,-34.59375
162,0.48000481724739075,1,-32.796875
163,1.8704289197921753,0,-32.640625
164,2.4496536254882812,0,-33.015625
165,0.48000481724739075,1,-35.234375
166,0.9451583623886108,0,-33.171875
167,2.1683294773101807,0,-30.703125
168,2.782623052597046,0,-30.65625
169,0.5359705686569214,1,-33.4375
170,1.043550968170166,0,-32.015625
171,0.30908337235450745,1,-33.328125
172,0.42870065569877625,1,-33.90625
173,2.3360819816589355,0,-31.703125
174,0.9936432838439941,0,-31.59375
175,3.167999029159546,0,-33.96875
176,2.2378222942352295,0,-33.0
177,0.8888923525810242,0,-36.265625
178,1.267958164215088,0,-31.46875
179,0.9936432838439941,0,-33.84375
180,1.6317137479782104,0,-28.9140625
181,3.2730040550231934,0,-32.546875
182,1.094851016998291,0,-34.25
183,1.2344977855682373,0,-33.609375
184,1.3075562715530396,0,-30.5546875
185,0.7575989961624146,0,-35.9375
186,0.8935004472732544,0,-32.3203125
187,1.273578405380249,0,-31.7421875
188,1.4298310279846191,0,-33.75
189,1.1582012176513672,0,-31.75
190,1.7657339572906494,0,-31.421875
191,1.8309202194213867,0,-32.46875
192,0.27358102798461914,1,-31.875
193,1.4061501026153564,0,-32.8125
194,1.7657339572906494,0,-33.171875
195,1.4061501026153564,0,-32.21875
196,0.23669280111789703,1,-31.4296875
197,0.9214580655097961,0,-30.5859375
198,1.31326162815094,0,-33.65625
199,2.6803743839263916,0,-31.703125
200,2.7095134258270264,0,-32.390625
201,1.1052751541137695,0,-36.484375
202,0.3260858356952667,1,-32.484375
203,1.8902913331985474,0,-32.1796875
204,0.6473703980445862,1,-31.875
205,2.031236410140991,0,-30.890625
206,1.8047446012496948,0,-33.625
207,2.364352226257324,0,-33.796875
208,0.4981345236301422,1,-34.1875
209,0.22541262209415436,1,-32.125
210,1.977160930633545,0,-33.640625
211,1.2905125617980957,0,-32.90625
212,0.27734318375587463,1,-34.484375
213,1.2792108058929443,0,-33.234375
214,3.23544979095459,0,-33.3046875
215,3.4540045261383057,0,-30.890625
216,2.051630735397339,0,-30.4609375
217,0.5073955655097961,1,-31.1328125
218,1.4656850099563599,0,-31.765625
219,2.1200499534606934,0,-31.1328125
220,1.3768033981323242,0,-31.1640625
221,2.9003260135650635,0,-30.78125
222,2.4140241146087646,0,-31.5546875
223,1.7142060995101929,0,-30.171875
224,1.5385535955429077,0,-31.609375
225,3.3181421756744385,0,-32.03125
226,1.752799153327942,0,-33.78125
227,2.9003260135650635,0,-34.53125
228,3.514586925506592,0,-33.671875
229,2.357276678085327,0,-31.3046875
230,0.6399543285369873,1,-35.671875
231,3.153036594390869,0,-33.390625
232,1.0537006855010986,0,-31.34375
233,2.767971992492676,0,-34.421875
234,2.6222848892211914,0,-32.828125
235,0.7248854041099548,0,-31.0625
236,0.3008694648742676,1,-31.265625
237,2.4496536254882812,0,-31.359375
238,1.2792108058929443,0,-37.734375
239,2.435387134552002,0,-35.34375
240,0.25897347927093506,1,-33.46875
241,0.5490548610687256,1,-34.25
242,1.5879607200622559,0,-32.765625
243,2.6078031063079834,0,-33.875
244,0.399570107460022,1,-31.5078125
245,0.9936432838439941,0,-33.25
246,1.0084675550460815,0,-31.7578125
247,2.272789239883423,0,-30.5234375
248,2.421140193939209,0,-33.984375
249,1.3477444648742676,0,-31.046875
250,2.9891414642333984,0,-31.3125
251,0.3745043873786926,1,-31.7109375
252,1.043550968170166,0,-34.328125
253,1.4536898136138916,0,-32.75
254,2.6078031063079834,0,-32.71875
255,1.0334571599960327,0,-30.5625
256,2.521270275115967,0,-32.0625
257,2.293837308883667,0,-31.75
258,3.1082098484039307,0,-32.25
259,0.5490548610687256,1,-31.5625
260,3.1306118965148926,0,-32.3828125
261,2.1683294773101807,0,-33.265625
262,0.5967332720756531,1,-32.015625
263,0.516788125038147,1,-34.921875
264,0.9740769863128662,0,-30.96875
265,2.0584425926208496,0,-36.421875
266,0.6180707812309265,1,-31.84375
267,2.4639394283294678,0,-31.625
268,1.324708342552185,0,-33.234375
269,0.5556862950325012,1,-32.703125
270,1.3018629550933838,0,-34.265625
271,0.30908337235450745,1,-33.734375
272,3.849642276763916,0,-33.546875
273,1.1905906200408936,0,-33.921875
274,1.0639058351516724,0,-31.671875
275,1.6380029916763306,0,-31.546875
276,0.6776442527770996,1,-33.78125
277,1.3826498985290527,0,-33.21875
278,0.6325989961624146,1,-33.75
279,1.759262204170227,0,-30.4921875
280,1.9035720825195312,0,-29.7265625
281,1.5631762742996216,0,-33.421875
282,0.42870065569877625,1,-33.25
283,1.3304497003555298,0,-32.7265625
284,1.441738486289978,0,-31.109375
285,1.8178157806396484,0,-29.53125
286,0.3970034718513489,1,-32.78125
287,0.1365676075220108,1,-31.859375
288,1.2961816787719727,0,-30.2890625
289,1.3362027406692505,0,-31.46875
290,0.42870065569877625,1,-33.375
291,2.0176751613616943,0,-34.0
292,1.6443017721176147,0,-31.6953125
