index,loss
0,0.05877716466784477
1,0.5724049806594849
2,0.06649968773126602
3,0.6542959213256836
4,0.18083146214485168
5,0.8658021092414856
6,0.10452304035425186
7,0.25679486989974976
8,0.09068787097930908
9,0.9710522890090942
10,0.06885041296482086
11,0.5600443482398987
12,0.08151168376207352
13,0.6159823536872864
14,0.2455773651599884
15,0.7742941379547119
16,0.12433172762393951
17,0.21646973490715027
18,0.14405779540538788
19,0.858173131942749
20,0.05397870019078255
21,0.5762251019477844
22,0.05709417909383774
23,0.6564654111862183
24,0.20782002806663513
25,0.8254998922348022
26,0.0900663286447525
27,0.2955198287963867
28,0.11350919306278229
29,0.8993490934371948
30,0.17831580340862274
31,0.5692128539085388
32,0.16334211826324463
33,0.6969729661941528
34,0.33380016684532166
35,0.7532849311828613
36,0.19261933863162994
37,0.345575213432312
38,0.22132886946201324
39,0.8744674324989319
40,0.09297650307416916
41,0.5666211843490601
42,0.09397362172603607
43,0.6181499361991882
44,0.24998942017555237
45,0.7862050533294678
46,0.0931965559720993
47,0.3733523488044739
48,0.13834252953529358
49,0.8671265244483948
50,0.06908073276281357
51,0.6799525618553162
52,0.07003804296255112
53,0.7637679576873779
54,0.1975289285182953
55,0.9413986206054688
56,0.08063117414712906
57,0.3235246241092682
58,0.08330799639225006
59,1.142331838607788
60,0.08165451139211655
61,0.6283887624740601
62,0.08586248010396957
63,0.693601131439209
64,0.25193923711776733
65,0.8741205930709839
66,0.11022090911865234
67,0.23928089439868927
68,0.14245708286762238
69,1.0244801044464111
70,0.07193872332572937
71,0.6630083322525024
72,0.06968031078577042
73,0.7851276397705078
74,0.23101350665092468
75,0.9202596545219421
76,0.08218555152416229
77,0.35450106859207153
78,0.11155632883310318
79,1.0681148767471313
80,0.19846083223819733
81,0.5752331614494324
82,0.17748282849788666
83,0.780228316783905
84,0.35739651322364807
85,0.8274285793304443
86,0.15303975343704224
87,0.39403894543647766
88,0.2144574522972107
89,1.0238100290298462
90,0.11172404140233994
91,0.6391432285308838
92,0.10727778822183609
93,0.7365197539329529
94,0.27573952078819275
95,0.8786272406578064
96,0.07491631805896759
97,0.44797635078430176
98,0.1436627060174942
99,1.0767422914505005
100,0.10144643485546112
101,0.8104943037033081
102,0.10099589824676514
103,0.9061782360076904
104,0.217146635055542
105,0.9391132593154907
106,0.15142978727817535
107,0.45952415466308594
108,0.10345642268657684
109,1.0393943786621094
110,0.10396870970726013
111,0.7926145195960999
112,0.10684593766927719
113,0.9005080461502075
114,0.26442086696624756
115,0.8976622223854065
116,0.18992498517036438
117,0.42510923743247986
118,0.15689396858215332
119,0.9803551435470581
120,0.08849644660949707
121,0.7971265912055969
122,0.08303946256637573
123,0.9204409718513489
124,0.239274799823761
125,0.9106451869010925
126,0.136419415473938
127,0.4709188938140869
128,0.13697278499603271
129,1.0154359340667725
130,0.2540333867073059
131,0.6481907367706299
132,0.2165762037038803
133,0.8158976435661316
134,0.3579472303390503
135,0.8664255142211914
136,0.2550064027309418
137,0.5758768320083618
138,0.24992360174655914
139,0.988174557685852
140,0.13961149752140045
141,0.6667376756668091
142,0.13828730583190918
143,0.7464083433151245
144,0.2829717993736267
145,0.8465086817741394
146,0.13095620274543762
147,0.5822411775588989
148,0.1623886525630951
149,1.0884469747543335
150,0.09375005215406418
151,0.8098335266113281
152,0.10204953700304031
153,0.8946840167045593
154,0.24090489745140076
155,0.8222048282623291
156,0.12209535390138626
157,0.42576950788497925
158,0.12464475631713867
159,0.839815616607666
160,0.10483771562576294
161,0.8062095046043396
162,0.11464880406856537
163,0.8181443214416504
164,0.2941017150878906
165,0.7776749730110168
166,0.14445757865905762
167,0.36962205171585083
168,0.17092546820640564
169,0.8365641236305237
170,0.073371522128582
171,0.8057008385658264
172,0.07532237470149994
173,0.8620263338088989
174,0.25549015402793884
175,0.833978533744812
176,0.1016242504119873
177,0.557299017906189
178,0.14607714116573334
179,0.8720124363899231
180,0.20962591469287872
181,0.6846027970314026
182,0.1899675875902176
183,0.8432558178901672
184,0.3749455511569977
185,0.776566207408905
186,0.1899656057357788
187,0.6036227345466614
188,0.23948347568511963
189,0.9114913940429688
190,0.12479818612337112
191,0.7905659079551697
192,0.13098829984664917
193,0.8312667012214661
194,0.292497843503952
195,0.8228699564933777
196,0.10514210164546967
197,0.6477841138839722
198,0.17518195509910583
199,0.9039111733436584
200,0.06595846265554428
201,0.7869758009910583
202,0.061271004378795624
203,0.94466632604599
204,0.17631810903549194
205,0.9458348751068115
206,0.11448902636766434
207,0.5751029849052429
208,0.08457805961370468
209,1.1190569400787354
210,0.08680999279022217
211,0.8472845554351807
212,0.08700080960988998
213,0.9194245934486389
214,0.21913830935955048
215,0.9295802116394043
216,0.1580464094877243
217,0.45355039834976196
218,0.12143740057945251
219,1.1155354976654053
220,0.06428182870149612
221,0.7972670793533325
222,0.06131988763809204
223,0.9437386989593506
224,0.18979278206825256
225,0.943466067314148
226,0.10197600722312927
227,0.5907570123672485
228,0.11111469566822052
229,1.0841933488845825
230,0.15545718371868134
231,0.6948097944259644
232,0.13623489439487457
233,0.8899396657943726
234,0.26198360323905945
235,0.9041222929954529
236,0.1342662274837494
237,0.7821258306503296
238,0.16956877708435059
239,1.0772477388381958
240,0.10330022126436234
241,0.6794897317886353
242,0.10354939848184586
243,0.8119887709617615
244,0.23762069642543793
245,0.8634551167488098
246,0.09823813289403915
247,0.739935040473938
248,0.1307963877916336
249,1.133738398551941
250,0.06238333135843277
251,0.542975127696991
252,0.05985577777028084
253,0.6194507479667664
254,0.17404089868068695
255,0.8584610223770142
256,0.08030691742897034
257,0.30603334307670593
258,0.0932944044470787
259,0.9900938272476196
260,0.07192596048116684
261,0.5207235813140869
262,0.07756279408931732
263,0.5669082999229431
264,0.22609958052635193
265,0.7828141450881958
266,0.08389264345169067
267,0.27210327982902527
268,0.145191490650177
269,0.875960111618042
270,0.05549846589565277
271,0.549049973487854
272,0.05645500496029854
273,0.6601744294166565
274,0.19459427893161774
275,0.8383837938308716
276,0.06813742220401764
277,0.36631152033805847
278,0.11975371837615967
279,0.9112427234649658
280,0.16474570333957672
281,0.5198230147361755
282,0.14730125665664673
283,0.6741957068443298
284,0.28744810819625854
285,0.8112698793411255
286,0.12035982310771942
287,0.4334007799625397
288,0.19354796409606934
289,0.9095943570137024
290,0.09761218726634979
291,0.5072149038314819
292,0.09073250740766525
293,0.6079089045524597
294,0.22783148288726807
295,0.7964415550231934
296,0.06968976557254791
297,0.4206046462059021
298,0.13500121235847473
299,0.8756040930747986
300,0.06902488321065903
301,0.6058973670005798
302,0.06787236034870148
303,0.7198677659034729
304,0.19042746722698212
305,1.0050854682922363
306,0.055681705474853516
307,0.3092407286167145
308,0.07964178919792175
309,1.126718521118164
310,0.07612185180187225
311,0.537301242351532
312,0.0825357660651207
313,0.6262521743774414
314,0.2406705617904663
315,0.9055373668670654
316,0.0663108378648758
317,0.2393791377544403
318,0.1344621628522873
319,0.970088005065918
320,0.06945724785327911
321,0.5934876799583435
322,0.06617750972509384
323,0.7151994109153748
324,0.2173127979040146
325,0.9564515948295593
326,0.05674777925014496
327,0.3814822733402252
328,0.10730381309986115
329,1.0804908275604248
330,0.18693329393863678
331,0.5285550951957703
332,0.16065727174282074
333,0.6905489563941956
334,0.32256945967674255
335,0.8668522238731384
336,0.09726472944021225
337,0.424802303314209
338,0.194688081741333
339,1.0354390144348145
340,0.11540067940950394
341,0.5651984214782715
342,0.10520391166210175
343,0.6639869809150696
344,0.2549531161785126
345,0.9200142025947571
346,0.056233253329992294
347,0.4326150417327881
348,0.13632766902446747
349,1.074002742767334
350,0.10722392797470093
351,0.7891786098480225
352,0.09716727584600449
353,0.9116784930229187
354,0.20909623801708221
355,0.9640021324157715
356,0.10975401103496552
357,0.531337320804596
358,0.10701422393321991
359,1.099102258682251
360,0.10685483366250992
361,0.7742221355438232
362,0.10530262440443039
363,0.8883084058761597
364,0.24145254492759705
365,0.8894630670547485
366,0.1341376006603241
367,0.5037435293197632
368,0.1535968780517578
369,1.0117053985595703
370,0.08853387087583542
371,0.7985736131668091
372,0.08124276995658875
373,0.9684187173843384
374,0.2165294587612152
375,0.9248195290565491
376,0.10316679626703262
377,0.586670458316803
378,0.13052451610565186
379,1.0612918138504028
380,0.2335294932126999
381,0.6455414891242981
382,0.19589745998382568
383,0.8054032325744629
384,0.3145504593849182
385,0.9109872579574585
386,0.17511361837387085
387,0.6662096381187439
388,0.22405904531478882
389,1.0284041166305542
390,0.13859952986240387
391,0.6628900170326233
392,0.13352976739406586
393,0.7823255658149719
394,0.2522282898426056
395,0.8714575171470642
396,0.10867852717638016
397,0.6513906121253967
398,0.15595106780529022
399,1.1466896533966064
400,0.09252267330884933
401,0.7789169549942017
402,0.09341199696063995
403,0.8615680932998657
404,0.20968574285507202
405,0.8886182904243469
406,0.08512692898511887
407,0.4862046241760254
408,0.1144135445356369
409,0.9048398733139038
410,0.09518957883119583
411,0.7182286381721497
412,0.10785287618637085
413,0.7332202196121216
414,0.26457512378692627
415,0.816644549369812
416,0.08623393625020981
417,0.49100461602211
418,0.15407277643680573
419,0.8302378058433533
420,0.07652752846479416
421,0.7877365946769714
422,0.07791683822870255
423,0.8663149476051331
424,0.22815892100334167
425,0.887814462184906
426,0.06911199539899826
427,0.6530848145484924
428,0.1367766112089157
429,0.8617685437202454
430,0.19271451234817505
431,0.6690812706947327
432,0.17008711397647858
433,0.8333033323287964
434,0.32535940408706665
435,0.8555298447608948
436,0.12468443065881729
437,0.6639081239700317
438,0.21972604095935822
439,0.90750652551651
440,0.12138545513153076
441,0.7249246835708618
442,0.12417043745517731
443,0.7758082747459412
444,0.24586331844329834
445,0.896530270576477
446,0.07557795941829681
447,0.6858252882957458
448,0.15792007744312286
449,0.8981097340583801
450,0.06364499777555466
451,0.7770112156867981
452,0.06528852880001068
453,0.9619385004043579
454,0.16979503631591797
455,0.9730918407440186
456,0.09296640008687973
457,0.6072141528129578
458,0.0802038311958313
459,1.1762359142303467
460,0.07955218106508255
461,0.800133466720581
462,0.09186986833810806
463,0.8861519694328308
464,0.21438010036945343
465,0.9121030569076538
466,0.11076431721448898
467,0.5098105072975159
468,0.11863621324300766
469,1.1471140384674072
470,0.06527981907129288
471,0.7863649725914001
472,0.06119733676314354
473,0.9666662812232971
474,0.17897357046604156
475,0.953970730304718
476,0.0834367573261261
477,0.6581249237060547
478,0.10251756757497787
479,1.1566815376281738
480,0.1445484608411789
481,0.6505246758460999
482,0.12770777940750122
483,0.8695728182792664
484,0.2458416074514389
485,0.9278055429458618
486,0.10359539836645126
487,0.8068599700927734
488,0.16558319330215454
489,1.1107251644134521
490,0.09915445744991302
491,0.6641331315040588
492,0.10174603760242462
493,0.7969505786895752
494,0.2217177450656891
495,0.9009928107261658
496,0.08231083303689957
497,0.7921438217163086
498,0.13066323101520538
499,1.1670504808425903
500,0.0644206628203392
501,0.5844734311103821
502,0.06849748641252518
503,0.6402555108070374
504,0.17831270396709442
505,0.8532946109771729
506,0.13781318068504333
507,0.2640022933483124
508,0.09171130508184433
509,1.0102204084396362
510,0.07069648057222366
511,0.5661972165107727
512,0.08101974427700043
513,0.6079697608947754
514,0.23055922985076904
515,0.7596576809883118
516,0.14555825293064117
517,0.23357394337654114
518,0.14875350892543793
519,0.906862735748291
520,0.058653511106967926
521,0.5999212265014648
522,0.060879502445459366
523,0.6681457757949829
524,0.20365625619888306
525,0.8367328643798828
526,0.10703661292791367
527,0.2996397614479065
528,0.11395785212516785
529,0.9462735652923584
530,0.17566250264644623
531,0.5457648038864136
532,0.15673887729644775
533,0.70635586977005
534,0.3232937753200531
535,0.7706074118614197
536,0.2236160784959793
537,0.35487741231918335
538,0.20830081403255463
539,0.9227240681648254
540,0.09974242746829987
541,0.5404223799705505
542,0.09512725472450256
543,0.5875506401062012
544,0.22938907146453857
545,0.7927085161209106
546,0.11749137938022614
547,0.3884952962398529
548,0.14762599766254425
549,0.9113818407058716
550,0.08061819523572922
551,0.6624389886856079
552,0.07737910747528076
553,0.7545109391212463
554,0.1876644641160965
555,0.9617686867713928
556,0.11419417709112167
557,0.2925293445587158
558,0.08857729285955429
559,1.1893192529678345
560,0.08462351560592651
561,0.6125227808952332
562,0.09271131455898285
563,0.7135811448097229
564,0.23951444029808044
565,0.8592877388000488
566,0.12967011332511902
567,0.22755067050457
568,0.14343418180942535
569,1.0873541831970215
