index,logodds,correct,total_logprob
0,1.2552813291549683,1,-0.5450676679611206
1,1.4173774719238281,1,-0.9629502892494202
2,0.5724142789840698,0,-0.6553780436515808
3,1.0307282209396362,0,-1.0060664415359497
4,0.6835641860961914,1,-0.927096426486969
5,0.9213521480560303,1,-1.353420615196228
6,0.3462076187133789,0,-0.7559066414833069
7,0.31866633892059326,0,-0.9297217130661011
8,0.5931978225708008,1,-0.621259868144989
9,0.9059571027755737,1,-1.0464246273040771
10,0.4087256193161011,0,-0.665485143661499
11,0.7306045293807983,0,-1.0889909267425537
12,0.7007827758789062,1,-1.00404691696167
13,0.8118859529495239,1,-1.3762893676757812
14,0.43128979206085205,0,-0.989926815032959
15,0.7541158199310303,0,-1.3982822895050049
16,0.2795904874801636,1,-0.594225287437439
17,0.1451730728149414,1,-1.137404441833496
18,-0.1258230209350586,1,-0.8912367224693298
19,0.24978649616241455,0,-1.2755286693572998
20,0.691685676574707,1,-0.5714391469955444
21,0.8405390977859497,1,-0.8942317962646484
22,0.4378366470336914,0,-0.6578159332275391
23,0.3460092544555664,0,-0.8965986967086792
24,0.05766582489013672,0,-0.6660964488983154
25,0.08089733123779297,0,-1.088327169418335
26,-0.2585258483886719,1,-0.5470272302627563
27,-0.40924835205078125,1,-0.90450119972229
28,1.0255162715911865,1,-0.7365478277206421
29,1.177128553390503,1,-1.240581750869751
30,1.0611591339111328,0,-0.5571584105491638
31,1.3483095169067383,0,-0.9407020807266235
32,0.6932575702667236,1,-0.8604979515075684
33,0.5603505373001099,1,-1.4209890365600586
34,0.050438880920410156,0,-0.673690140247345
35,0.2010258436203003,0,-0.9026479721069336
36,-0.2819490432739258,0,-0.6230987310409546
37,-0.26891815662384033,0,-1.053002119064331
38,-0.06468677520751953,1,-0.6233813762664795
39,-0.07726383209228516,1,-0.8707975149154663
